product_id,review_id,user_id,review_title,review_content
B017PDR9N0,R3RD0LCTRTMC3M,AG37JNOSIVJOXSZEPVVPPBFCS56Q,Nice,I liked low price.
B017PDR9N0,R1TWNRM3JLQ2JF,AHHTWGSVW6ENNVUTEPAFHRLQJPFQ,Good,Nice
B07NC12T2R,R2HAE08L30C2AN,AFOPJWBWQAT3U43C3O3HJE7MJJCQ,Sound Quality : Boat Stone 650 vs Nakamichi Speck vs Boat Stone 200,This is review is primarily focused on sound quality.The term Bass is used losely. One doesn't expect true Bass from such small drivers.SHORTER VERSION:Boat Stone 650: Very loud. Loud and somewhat uneven bass. Mids are a bit supressed. Somewhat muffled midrange. Decent treble. A loud bassy speaker.Nakamichi Speck: Barely louder than the 3W Stone 200. Mids clearer than 650. Bass much much lower than 650. If looking for VFM rule this one out
B07NC12T2R,R3F8JOBWK5R0I9,AEWBG5DA5BABI4GNKJHLAY3IOTPA,It's just a speaker with less sound, unless this is on a big discount and others aren't. Overall fairly even sound
B07NC12T2R,R1MNK92W012DJ0,AE5BBOZWRMK46CA2IDKPBVIQIFAQ,Okay to buy, at a questionable price and volume.Boat 200: More bass than expected of a tiny 3W speaker
B07NC12T2R,RRLP9GLVLYZF1,AHZRZRBWNNDHG2KXXLPRZVBTHTUQ,Sound is not much loud in maximum volume, but lesser than Speck
B07NC12T2R,R3ODRY6PH6VBRV,AHVOFX6HOS5RQTDPP6UONVCRODLQ,Boat rocks always, and way lesser than 650. Excellent midrange and terble. Much lounder than what you may expect of a 3W speaker. Amazing speaker in a tiny package
B07NC12T2R,R24O2F7357YB8L,AFURZKQOYCUW7VM4OARS72JDTB3A,Excellent ??, with insufficent bass.LONGER VERSION:I have had the 200 for years and many have asked me to order it for them. It is an excellent tiny satisfying package. The midrange
B07NC12T2R,RJ13RMYUVYNIW,AHKCSY3JWTOFWMOBQZX7KXDDMQFQ,VFM PRODUCT BUT THERE'S MORE TO IT. READ ON!, vocals and treble is excellent
B07NC12T2R,RZN6P7BA3HCH5,AE74526CGYUJIWO3DRBFRBTN2I3Q,Excellent sound quality, and matches speakers several times it price. If bass is not what you are after
B07WKBD37W,R186EFJU37UPS6,AGNE5T4E7SEMJUDM4COI6JBNJQBQ,Material not worth,I can say costly
B07WKBD37W,R2KC2H7A99Y8J6,AES63PZGZP33ZVO55CCO2WYML7NQ,Stable for use, although it can do the job
B07WKBD37W,R25FE16IQR653P,AHQYGDH4CNFRYRTPCENNJNJHULTQ,Overall product is good,I like the modal and size
B07WKBD37W,RNH0MZ907JI2S,AFDV4H4KLTJ55TV4USUXZQ3SM47A, travel friendly,i bought this one year ago
B07WKBD37W,R18J8NK2242FA2,AHHGXR7CKVXIJ2ZT7XLLXW4DK7DQ,Adapter, just reviewing now
B07WKBD37W,RC7ZMZ000I0FQ,AEBMBHYSJBU324NU4URUAU4RHB2A,Useful product for international travellers, i carried this to Europe and UK. It's still working good. very good product.
B07WKBD37W,R3LF4N05QHM907,AEYMLF2UAU4DY2LCCDIDPFEIAAAA,Doubtful for Durability and sturdiness,my adapter fallen from charging point its not working
B08JMC1988,R16I46MPR0NO8S,AEJYXUANEWSM2G7VHRZDANCYLPYQ,Stone 180 is good as a portable speaker.,Bought at 800.Sound quality is good enough.Easy control buttons. It would be better if button are given in a different colour rather than in same colour.Looks good in colour
B08JMC1988,RC8A7CPLOKIQ1,AGGUTNEUBYL4DWFU3VO3SR64QPKQ,Good but not that much ok sound, shape and size.Best part is the battery as it lasts longer.Suggested to buy this at a cost below 1000.
B08JMC1988,RXMRIDNTYYGO0,AHFDICPWOMD7PR4EWYPOT5JZTX3Q,Nice,It is good but battery life is dam not good if u play in full volume only 3-5 songs will be played and when comes to bass sound goes down
B08JMC1988,RBD55BYULL457,AFUTBH6P5GKM7JEHII7LKYB3XKDQ,Battery life,battery wast
B08JMC1988,R2CDPRTPCIO5H4,AGNHQQDJF2WSXFFIAY5RS22DBECA,Poor battery life,It's battery life is good
B08JMC1988,R2GWMPGA1WXZ80,AH26TJQO7WSE7QTSY7DWLILS4QSQ,Not have loud sound, atmost 4-5hrs.But sound quality is not as I was expecting but it's ok.
B08JMC1988,R1C7OH3WXNJHJ,AH6F53CHVVYPMBUDQWTG3LJZVCCA,Value for money...,Can buy for picnic and small drives
B08JMC1988,R3N6TUU2QT818A,AEF6JSVY55DHBPROF6AK72DB43ZQ,Average,Not have loudsound
B09GFN8WZL,R20Q4B16AEFTPT,AGMR74PGVNG5IU7X25GJGDAT63TA,Average,Product quality is not that much good you have to work with lite hand if you put your hand on it and starts drawing or writing it will cause bending in pad
B09GFN8WZL,R1BG411LZ5XP61,AFZHVPBS7NVVW2M7U4TXWIQBRKAQ,Value for money product,Overall nice product
B09GFN8WZL,R1FHFXAGKZ127T,AHOARBR5RTZEZWDSDTRGIBNM7TJA,Nice product,Nice product
B09GFN8WZL,R1LFPZC0A29D8D,AH3PPZMEFKEJLVVCX3FZ264SEY4Q,very nice product... screen should be little bit more bright,brightness was not upto the mark
B09GFN8WZL,R1PIOZ70CD7P9D,AHAFEMDFYHJDWIR4CF4JD3HIA6ZA,Product looks Good,https://m.media-amazon.com/images/I/71GD+NNhszL._SY88.jpg
B09GFN8WZL,R1ID5DTYN1L39B,AHOQRYDRLIO5O3MPE76LHWANC7EA,Nice product,Nice i will give 4 star
B09GFN8WZL,RCKVFOB5KX6F3,AFANGSCZERSUTYMODCZNYRH7NL4Q, easy to use and perfect delivery,Overall product is nice but screen is a little bit smaller but in this price range it is okay...go for it guys!!!!!.....
B09GFN8WZL,R3PCRI9KDXF4QD,AFBIER33V2UVWGHQNBRTHEVLIW6A,Overall nice,Worth it.
B095X38CJS,R2ETD6AVA4AFF1,AG7MI6MZP3GMUTO65QNUR25VP7VA,Good,Good value of money if u have students at home
B095X38CJS,R3CUOW1DUP8N92,AHBZCVGYU7BO7DCSNDWCXK5GQP2A,Heads up,Liked it
B095X38CJS,R3NYD5UBRVJDWP,AECMWB3HNGTTXL2CN4FR6NFXD5GA,Good product,Good product
B095X38CJS,ROK6ZCMA5J3HR,AEDRNOENRBIMTJ75EUOOTKRN7YOA,Bright in color  good product ????,Product was good ????value for moneySheets thickness was good bright in color
B095X38CJS,R3GWUP5VQM4PIW,AE5GXCIX32PZKCLESSPQFXILAPNA,Nice dark colors...,Value of money...
B095X38CJS,R2DBDFFUMF72A7,AHM3VIGOFAIX3B5LBTVFIH3JPL2A,black  and dark blue paper not supplied  as it should be also there making it 4x12,black  and dark blue paper not supplied  as it should be also there making it 4x12
B095X38CJS,R3CTPZMQDFCSGL,AGN44TXNKAN6TOS4VEW5N347GCNA,Quality is too good,These papers are of excellent quality. I've used many colour sheets before for school projects and the colour used to fade while applying glue. But these color sheets dont have that problem. Definitely must buy if you are looking for a A4 size colour papers for school projects
B095X38CJS,RDDDVU6EMW3OP,AHZZISWHBQV4TL3MKOJTH22IUNIQ,Nice bright colour,Quality is good... Especially for kids project... Got it timely
B07ZKD8T1Q,R322EU1EPO0EFK,AF757N27JM5UZFJ3TS5FVGBYVMDA,Cute one,Working as described but too early to comment .
B07ZKD8T1Q,RKIITDXE4AGW3,AEMZHQJZLLZE7YLSPHME5ZJUOQ6A,Received today and installed.Observing performance.,Easy to install and performance under observation.Request to hold return instruction and reordering for replacement
B07ZKD8T1Q,R2MPRUBHGVAK2R,AGTQADVKZIITNOSSU2VHYAEEZ7WQ,Provides 1-30 to 2 hours backup,No manual intervention needed
B07ZKD8T1Q,R13E9GP8EQCMZ3,AG5QL2X7ZDWB3GK34SRUZTAXKO2Q,Perfect modem and router UPS, it works seamlessly when power cuts happened
B07ZKD8T1Q,R2ID65YG8CVX9K,AFVEPSR3NXA6IPMGBTDRZNB6TY7Q,Nice product with some drawbacks, Provides 1-30 to 2 hours backup
B07ZKD8T1Q,RX6LRL2BB59G,AFDLI3P4HU4RJGHXBV5X4UBM7ZLA,Shandaar Jabardast Zindaabad,I bought 4 of these UPS for my home and it works perfectly as explained. No drop in internet speed while on UPS. Modern and router never disconnect also.I have tested this UPS without electricity for 3 hours
B07ZKD8T1Q,R1K208FSP9EL6F,AGSYEEI6BBNNWJDYAHK22EYCPKQQ,As expected, by that time electricity came so don't know about full backup.Good UPS and works fine.
B07ZKD8T1Q,R1QH3BPFU8VE89,AGNR2DWHR4DRJVRRUOZTUU4EY5RA,Excellent product for apartments with DG backup.,TLDR1.battery backup good.2.Small comfyCons1.IT REBOOTS THE WIFI EVERYTIME WHEN THERE IS POWER CUT
B07G3YNLJB,R34WAR6NQSVZBI,AGHW3JDEF6JIRC4HB43UDMKOFXZQ,Absolutely worth the price,After I changed from my slow 500gb HDD to this SSD feels like I was living in a stone age. My PC started to run as smoothly as I could have ever imagined. Although I am not a gamer but can differentiate the performance of my experience. One who wants to try out the SSD should have this one as the perfect choice
B07G3YNLJB,RGG00MCOD3B6A,AF4N3Q6OEXVBSAHPK5NVJRGEZT5Q,Best product on low value,Confusing which one buying but after buying this one is best and speed up my pc. Packaging like no value for money box is band from corner
B07G3YNLJB,R2RO4Z1CBF2G1I,AGM7YFUBLKUQPYVYZQDDPI3RXSZA, definitely gofor this,I found the start-up of the SSD slower 
B07G3YNLJB,R1BPV52HUSVZF8,AHECHFXUUNHLH3RQ6ESN5GCUHGPQ,Works the way it says, like if u turn on a pc the first thing that kicks in motherboard then GPU/ cup and right after that the SSD in this case i found the SSD took about 2 seconds and a delayed response to startup 
B07G3YNLJB,R3IZK8U5HI1XOS,AGGTMAPT4WBWP2C62I6CGW22QNCA,Economical. Very light. Quite sleak. No good robust packing.,but when ever it didn't start it was quick 
B07G3YNLJB,RE0OUI8Y9LSQY,AH42ECAG6LPCU22T5BYN5OXQO74A,Good one!, don't know probably an issue with my psu or something
B07G3YNLJB,R3IDL21XUYVUUK,AEYY76T7GEFE75ZEMXWPKW5H3LEQ,The Best,Hands down
B07G3YNLJB,R2YEAFFD5E02TL,AF6SAPRZH3XU4YBLVMC6THTXAPCA,As expected quality from a company like crucial. 4.5 Star Rating, Go for it.Quite nice
B00P93X2H6,R3QLOAFS794JE2,AH6NK74TCKWVMLPVFEC44ZLT546Q,it's nice. simple and easy.,I liked because it was aesthetically pleasing.I thought it was thicker. But overall it ok. Go for it.
B00P93X2H6,R3N8H6JX73IGQM,AEUNLUIL7UEDSBOHDA52EP3CT43Q,It's good but I ordered avengers printing I got other one,You can buy but don't go for printing
B00P93X2H6,RR2G573NOMISE,AGKEIYGWTR5DFWUXTQK2GJCADGAA,Not A4 size,It is a short copyYou can use it as a diary??
B00P93X2H6,R1710I0LBXO0RZ,AHYDGBIJQH2XC4SMUNVX2HGKOELQ,Nice product but not value for money,Like its sharpness and style
B00P93X2H6,RSAY82S1YEY1A,AGERLRPT3Z7WUSIERUPQ3NNUYGBQ,Money not wasted.,Liked it
B00P93X2H6,R3T3F038IAP2Z5,AGBVV6FOZ3OTCYR6XQ7UZL5OOF5A,Good For Day-To-Day use,Product is good ...but I thought it is a A4 pad. But o k..Small but Good.
B00P93X2H6,R20HG64QT9A05Z,AFZZKKAWBJWFT7ZNDHWFPI2LJTLA,Good for note,Notebook is good
B0798PJPCL,R3MDF3ZNTMFS3M,AH4RET52ZMGRWFVZDYIC3ANTDNZA,Nice Product,i bought it around 2000 rs and i have been using for around a month. i feel this is good product and nice for office work from home. the space is good for laptop 13 inc and remaining space can be used for phone and other small utilities. Fan i haven't tried because i have macbook.
B0798PJPCL,R14ZE6MPCOTRV6,AFZF624S3KR3ETF5MQRA2CTEEOOA,Good one,Great useful one for WFM persons .especially my wife like it thank u
B0798PJPCL,R3E4CVN1BSCB0O,AFVQA4IJSHO64L2W67VXGZLWDGKA,Nice to have!,Great produce. Easy to use. Comfortable.
B0798PJPCL,R2Z8KROCR44X60,AG2H434HPEN5BMI4TKNQGUCQE77A,5 star (i gave 4 btw) just 1 con and its huge for me,u cant use mouse on this table if ur laptop is 15.6... initially it was fine but after 15days of usage .. when i connect my mouse for gaming or editing its not comfortable..... like mouse on bed and laptop 1 ft above
B0798PJPCL,R386VV5RV4L5UI,AHPMZZOSE5TCIKKBOGRDOKZVJLMA,Good table to work from bed,It helped me a lot for my 2 months working from bed. They can improve on sturdiness a bit
B0798PJPCL,R2VCH24UHL9UA3,AEJBFSMMLP6KY56NRUUCZB6WVIEA,Laptop Table., but overall good quality product and better price than all other products. Fits good for 15 inch laptop without mouse. I used mouse on bed as it wont fit on the same table after keeping my 15 inch laptop. Gr8 angle adjustment. I recommend it for friends and family
B0798PJPCL,RP810P9RDWC3G,AGTJ7HNPS6WJFXFLM7ZFLLVPUUZQ,Best stand available,I like this product
B0798PJPCL,R2EIJACLUEEYUJ,AH556SFTL3M6YI6NWOTRTGHA4WRA,Like it, but if it has 2 fans it would so nice because 1 fan is not enough for heavy work or more hours of work. And also fans place if its some what moved to the right side instead of mostly to the left side
B09GFWJDY1,R1ZVVISXKO1JOK,AFVD56LA6WDD3SSROFLFQVHLSHJA,Best at this price range.,This is an amazing Bluetooth earphone for its price 500 it's good sound
B09GFWJDY1,R1ZPSHX28L5WL0,AFKGFQ6SM5VJVVFZM7RNLTQ4QFMQ,Value for money,good battery but only problem is there it's band as its flexible it dosent stay at place when in neck they go over another. Otherwise it's an amazing earphone. If your budget is low then buy this it's good.
B09GFWJDY1,R1CDARD5LUVUAJ,AFZ2XU2PKUJGH3N6MCYNRFGVUU5A,Value for money,Bought this product 2 months ago and it is working perfectly fine . Only sometimes it connects to more than one device . Else all things are good
B09GFWJDY1,R1HCEZCBOONRT6,AHY6XDQNLICAHSOUPBE47XD3UDTA,Little bit compromise with make & connectivity,Purchased this product for it was available for immediate delivery. The product appears cheap
B09GFWJDY1,R3LW1RYTWDVNZK,AE7PU2TS7JOYITZOCZV5YQ2D4LVA, rest all perfect ??, but holds well. Sound quality is alright for basic requirements
B09GFWJDY1,RZ3JLZP8FSO3I,AHOSX5HUOCDZZKOMGTHESXDP4BQQ,Nice,Nice Bluetooth ????
B09GFWJDY1,R12VALC47YCIOT,AGUBBQWRKM3QWTTVHVOYM4IYMDFQ,Good,NICE PRODUCT IN 450 RS
B09MZ6WZ6V,R116YMD72TSY5Z,AGRGIE4WRRX3CUQLN2RJDIJE3HSQ,nice design.,nice design and print. But hard to differentiate between the ocean and nonocean areas
B09MZ6WZ6V,R258CFU2YKTK58,AE7QGXIB227O4GIHLSTP2Z6VENCA,Worth the buy, the color shading of countries could've been better otherwise all is good.
B09MZ6WZ6V,R24DFHVPXSIU8W,AEULY7BU52WW7X5U6TUNDBO2BU3Q,Pretty good,Had Purchased this recently for a secret santa gifting 
B09MZ6WZ6V,R24XEY7CTDRFXZ,AFFHWVYKVSRM37YO4YB3Z6IMFLYA,Nice product., Worth the price and also the other person liked the product too much
B09MZ6WZ6V,RRVW4AYAAM5V4,AER5JFSJPXWDBT3VSBEHV6VVVIHQ,Jordaar,Expensive but nice product
B09MZ6WZ6V,R1HRIY8O1PGOO5,AF4TKZNEXBR44GBBFYI6D2I4KKFQ,The product is an averagely good product,I was looking for a desk mat which is anti skid and this product match the expectations. I tried few other mats which was mentioned anti skid and also price was almost double of this mat price but it was not at all anti skid. This is good in this price.
B09MZ6WZ6V,R2CGJ2P2BBLM08,AFO3ZXLJKCVDKFHGSXAFA6AYDE5A,Good enough,In terms of looks and use
B09MZ6WZ6V,RK1J2BJVDS8SY,AERWXGUBL74M7E5ZZ255BQBB6S6A,Awesome, bows are useful and bows are beautiful
B094QZLJQ6,R2X0Z7BS12ZYFD,AG7XDPNSDQFE7CPVN7ODSPVOAD4Q,sometimes writes are little slow,sometimes writes are little slow
B094QZLJQ6,R1CZP476IRR94Y,AF54QC7SIVQCZ4D2KIEIC4GESBFQ, otherwise fine, otherwise fine. light weight and very easy to carry. Good product.
B094QZLJQ6,RF43347JSIPWZ,AFNCBTSEMD3A4C34GITDLZIGOSZQ,great product,great product
B094QZLJQ6,R24SRHM43OZ36M,AESAFKWCY522JNXNL3GMD7K6W6KA,Worth 100%,one of the finest External hard drives at this price and features and protected...
B094QZLJQ6,R3UV9O11G5O7EC,AEJQ7NWZITDPI44AMIPQPK7DQLCQ,The only thing I was being deprived of was it's color.Instead of blue,https://m.media-amazon.com/images/I/71jy6bO7YqL._SY88.jpg
B094QZLJQ6,R1B2U1Q7GBEMF3,AEUJXKO6WMZSLPCK7OD2FF3LV5BQ,I got a grey one.,Good product but Price should be little less
B094QZLJQ6,R1A1W7XEE0YP4V,AEH5I544J65UH4UBNRET43YVAXOQ,Good product,Light weight
B094QZLJQ6,R15MT5JTR5BOXS,AHVWI4H6HLGS3KQDKNQWF2HFGEUA,Good product,All condition are well but sofftware are not in built . Uncompleted this product
B07L3NDN24,RQ03WWKIJ86VR,AEGWP42GIGIOVDTY5DG2A6E4AY5Q,Thik thak he,Nice product
B07L3NDN24,R3S0S1OUOOTNC2,AFAQCBEHAIWL5F5W5PTWK2V7U4TA,wired,short wired atleast give 2 meter wire
B07L3NDN24,R2EEZPKARXPCYZ,AG5M7MJQX6OLPQ2CFRNGKTC26IZA,Sound boss,Sound quality  is good
B07L3NDN24,R1INKZP3Y4L085,AEFRDOHS5FREPDSZU6FPMMH5QXPA,cheap and best temporary speakers,Was looking for a laptop speaker for remote work for few months
B07L3NDN24,R2CLAZMKKPEP0Y,AGUCBTQJ5SB74KLB7QHID3VMEQHQ,So loud, something sounds louder than my laptop. I bought this with very very low expectations. BUT!!
B07L3NDN24,R3TCUV39Q5GMP7,AH5FRUHWJN6LLDA3WQUHV7DSE3FQ,Bass, Sound quality is not that bad. okay for casual music and podcasts listening. sound is fine and clear in 60%volume range. Vocals are clear. bass is neither present or absent. Enough for desktop listening while working. Max volume is useless. Still great buy for the price. No complaints.
B07L3NDN24,RZO17F76OW8H9,AG2DJXFBQPAWRGKC2LLG4IUWWJNQ,BEST QUALITY SPEAKER,Good product
B07L3NDN24,R201RFHN6XKRPR,AG2VPNDAAPKBRHLK4L7CWYBZPNAA,Very nice,Bass is not high
B08WD18LJZ,R3SIBLYM5T5AFY,AFNCX33YXD6T4LAWBFYXN6RR7LZQ,Product is good,Product is good. But the brightness is not that much enough.
B08WD18LJZ,R1YQKXTIBLGEMJ,AGOJ5KXS5VV6NQS3XHAGRDZ7S2BA,Lots of fun for the price,Very good and engaging tablet for small kids. Totally worth the money
B08WD18LJZ,R2XT2VFFBQ2UR1,AFWEWWOEAAHDSL4SLZGRNGT57HDA,Good to use,Lightness 
B08WD18LJZ,R2ONCZT1YUWAWU,AFNGBQYXHSKNKA4E6M7RBIESDL2Q,Handy, average bright
B08WD18LJZ,R3OTWNGHV08YRV,AG52N6UOIS5XRAI7K6RRCGIIGGYA,Concept is good,Very economical nd handy for kids
B08WD18LJZ,R3B9Q9MFSBVIRZ,AFNUG7NKSURNWMYX4JL5T7CL53XQ,Lightweight,The concept is good but product quality is not the best
B08WD18LJZ,R1LDGC41ZEL8NC,AEDDSZIS6P2DL7Z4MHVXUKLW73QQ,Good for children,Good for gifting. Value  for money.
B08WD18LJZ,R3KE4RPQT1E3NR,AFFTXR2YGTS2NVJHQAAWSV7UNBPA,a best device for your child to make them intrested to study and practice.,Nice product
B09CMM3VGK,R223OIZPTZ994S,AGHYCMV7RJ5D76UEZDZJPPEUGU5Q,Good product,The cable build quality is good for normal charging its great cable but doesnt support quick charging
B09CMM3VGK,RATMJ847EPDQX,AGKG3U55NSBTQ4QBDCGLUGSEEICA,Good for charging,Works for charging but other applications are hit or miss.Example my external keyboard doesn't work with it!
B09CMM3VGK,RHWJXUIB7QJY4,AEK7TJPOW2SWCHCQOA7OEGXDZPCA, bad for data transfer,Best quality and length of wire was qute good and durability also good .
B09CMM3VGK,RKKX7CGMNCZLA,AH4QNGP7K2SO6FBWTS4Y274VHV6A,Wait  to get mexmum discount.,The cable is awesome and no charging issue till now.... Because it is a braided cable... Chance of it damage are very less... Overall... I like the product ????
B09CMM3VGK,RL8AFQ3JO8B1N,AH6CX2UTCOW6LXS74QK3TCQOHRIQ,The cable quality is best and charging pin is at right position to stand ????,Using this cable from past 40 days to charge lg g7thinq and samsung s21fe.  So far super
B09CMM3VGK,R152XS08W2OG38,AG4T75DAKCNZ6EPYPMKBGV6J54JQ,So far super,Good
B09CMM3VGK,R2RS0DMJ29X2W6,AF4GBAADHEMI3ZLPBAIZWYWN7GJA,Good,Seems durable but there is a problem with the design that the pin is not long enough / base of the pin is too thick that i couldn't insert it into my phone's charging port without removing the case!
B09CMM3VGK,RLLQ8T7VXWR65,AGOMXFNBIQBEWLN4JDC65FDPTBDQ,Good but issues with design,Over all quality bht achhi hai bs jo braided material use hua hai wo nylon nhi hai cotton type ka hai lekin ?99 me 1.5m cable k hisaab se bht achhi hai majboot hai or charging bhi thik hai. Maine chapti wali buy ki thi jo photo me dikh rhi hai lekin delever ye gol wali hui jo ki jada better look deti hai. Agar ?150 me mile to mt lena utne layak nhi hai.
B06XDKWLJH,R3JLT7LH2SOF0V,AHQM673VAJUI7R3VMP4NWML4CZLQ,Good for my work,I have purchased for my camera assceres like battery small lens and cables.  I totally satisfied for the purchase
B06XDKWLJH,R2KT1SVXND1VWG,AG7HW2RWBBMIKW45MHWWO3MJPAMQ,Worth it,WD Harddisk is faster as compare to others. It is light weight. Design is good. Performance is very nice
B06XDKWLJH,R24OK0MVA1SNAD,AHAMXU574LIAJQEZIHZFB2VF6XEA,Hard disc is not detecting,I want new hard disc
B06XDKWLJH,R28CT5JQ1R02CZ,AEVK6SQSDGDCBJF4OM2Z24SXE36Q,Good hdd with a 1.5 tb storage.....really cool and fast,Really good portable hdd with 1.5 tb storage and speed of 112 approx mb/sec
B06XDKWLJH,RYKHQ54JHJYQB,AEOOR2OZ72WSRAVRX42ADEZNXQSQ,Faster data transfer,Data transfer speed is very faster than expected. It runs very smoothly and size is very small. So its easy to cary and moving.
B06XDKWLJH,RF0NNFS6PEPAV,AG7NKDJ76WUK3JVPQ72NHUHHKWFQ,Nice,Nice
B06XDKWLJH,RZ5JP629DU70F,AFI6OXAAZYUPZN5I4RP7TC66JK6A,Sleek design,Got a little scratched product ( * Not noticeable in normal view and just 1 scratch so not complaining. Got this for 3100-3200?. Storage capacity showing 1.37tb means rest of it maybe for system backup. Took 47sec to transfer 4.16GB data from laptop to drive through 3.0 usb. Happy with the product at first look. Let's see kaise chalta h.. you can go for this under 3600? bcz no one is giving you 1.5tb at this range and remember 1.5TB means you will get less than 1.4 and 1TB means less than 960gb
B01J1CFO5I,R3358EO9V9WHQ0,AG6LARJ3IHDAIRVVN6WW4Q6JTPJA,Good product,Quality of product is above average.
B01J1CFO5I,R18X1NBWPX45CL,AGRR4GPFNWDS7BAR4XXDSLRWHS7Q,Good quality,Good quality product
B01J1CFO5I,R34LKJ4RXUSRS3,AENVIGC6PVWFL7WNAH2VXOSK5AQQ,Good,  little bigger than expected
B01J1CFO5I,RXXQRRV1RLLF8,AHIWMQ35DZ32I2NXFG3FZGQ5WUVA,Great mouse pad,  please check the size before buying.
B01J1CFO5I,R2EEDDUJ9LA2DH,AGJGE65PDHD3YRNJZX7AJC2OYYFQ,Good worth the money.,Value for money but need to see it's durability
B01J1CFO5I,R3BA5G740XADYD,AFWQUAD7B6KQ6EMMOUGFBPXWFAYQ,Works flawlessly for many years, just got the item
B01J1CFO5I,R2LB699Y251V7J,AG6NHOI4HQRYJYKR7M2DERXZNMIA,Nice mouse pad,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71YNj3dABEL._SY88.jpg
B01J1CFO5I,R2O7189IATRJH2,AFW5XNPYWYUD54B4GHGBC7JTMYHQ,Quality,Its HUGE well at list i didn't think it be this big worth buying it
B07J2NGB69,R3WA8CHZXMRJR,AG3P4IMSW644U3FQ2765XNZFNC3Q,Not to the mark.,Had zero expectations when bought it. Neither disappointed nor am I happy.The most important flaw there are times I forget to switch it off. it stays switched on throughout. If you have a big palm then it is going to give you aches after a few hours of use.Rest is all good.
B07J2NGB69,R22MH6ZS821G9A,AGDKW4WQN3ZJJ4CVYLNXLCK5CNIA,Ok.,Product is fine at this cost
B07J2NGB69,R1FIRMYTZRF479,AHU5TPA2UXOKQ4DDHN5RNZVBZLYA,Good Product,It's smooth
B07J2NGB69,R112HB5700T6SG,AFHAATSERIT56U7QXWGJIL4MO3KQ,Good but lack some features,Its a good wireless mouse but sometimes lags when I do heavy tasks like video editing.It doesn't have sleep feature LED glows all the time.Don't have low battery indicator light.
B07J2NGB69,RJFBAWAVEG383,AFX5VVJ6G4NBFDWPMRQBFLYWEW6A,Best quility,Best mouse
B07J2NGB69,RUM1Z3OU0DSOB,AFUUXVY2MHW6RYIDUUOPR2HDA5OA,Nice,Nice
B07J2NGB69,R23D5V15U3KQAT,AGZRENIZWCVXGLGXBQR4KWQZK6AA,Good for money,Good
B07J2NGB69,R270Z7KVYYU4Y7,AEBZFCW7Z2OSX3FS2DVMINPUZ6KQ,Just as expected.,Working as it should be. No issues with reception and latency.
B00MUTWLW4,R1AJ6U452B6VPM,AH6LPYJT5UBJ7CIEWVHDCNQAGWZQ,Very very very good in terms of ergonomic,I bought it when I watched an instagram influencer showed this product and wanted to try hands on this.Quality wise it's really good and since it's made by Logitech which has been in the market from too many years in PC Accessories - so less doubtful about it's durability. The best features once you pair your 3 different devices to this keyboard using bluetooth
B00MUTWLW4,RAPJSV76BEX8A,AFG4CVSEFXYGJMIHZKX7JGGLCSZA,Good keyboard but have some cons, switching connectivity is super fast - like you won't feel any lag in connectivity. The instructions strap helps to well understand this product. I bought at 2.6k
B00MUTWLW4,RZV4F09ALESRQ,AFEXNZMRCU4SZFDGWRO6P4CMOGRA,Good For Daily Use, but I know it's price had dropped to 1.7K during Diwali Sale.Things I hate about this product -- I felt it would be light-weight but it isn't.- Buttons are rounded (but yes gives mechanical keyboard feel which is great)- For gaming
B00MUTWLW4,R14QZDM2M04IAH,AEUTWNKAMWBUEKXPNPWLZAV2PASA,Easy to use, buttons are too close to each other so your hands will take sometime to adjust and also the arrow keys are slim which don't matter because as gamer you rarely use arrow keys (it's always WASD)
B00MUTWLW4,R23U8C99ZSTVP,AE4WVGQ3VRHKHQN3CNM7NCZL3BBA, hard to carry, but yes will be problematic if you play FIFA where there is extreme usage of arrow keys.So
B00MUTWLW4,R17KECO74AO7FC,AGQA6CD2EAQHTFTTONWV6IBD4PLQ,nice, 4/5 for overall experience.
B00MUTWLW4,R3HC5G436ZWUNB,AHXVDMVAJ3EJF56HHLY7CHZK5ULA,Excellent,Good portable keyboard. I can list out the pros and cons.Pros -1. Good Connectivity with Macbook pro latest OS2. Macbook keys are mapped properly as expected.3. Portable4. Simultaneous connectivity with 3 devicesCons-1. Not an ergonomic keyboard. Its flat and doesn't have any option to incline up.2. Dont have backlight keys. You can not see the keys in dark room.3. Keys are slightly hard to press
B00MUTWLW4,ROOYF4SUB0DMH,AESCIZFPXLL5RG2IAYQEL5V2KNDA, Durable and connects to any gadgets including IPhone, I think due to rubber dome.4. Enter key
B08QSC1XY8,R2S0AYWUV349HP,AHMKXORT3VNMB75C3EUBYMFYELFQ,Great Cable,Not charging as fast as I'd have expected. Maybe something wrong with my unit. However
B08QSC1XY8,R35OW9CYQNAYHY,AEKJRELVNMICYPOYTKMVF52YX2WQ, Charging Speeds Could Be Better, the cable overall is actually pretty decent. The material is great
B08QSC1XY8,R3B3DDF1D5NULK,AHQPBXZSJ3XZILPJVXE4BN7ZL26A,Good, it doesn't bend out of shape very easily
B08QSC1XY8,R3LZQDRMNS5CZO,AGELSEJKLWPVNPXQ7DGK63PEQF5A,A good cable., and looks (and feels) premium. The length is definitely a plus!
B08QSC1XY8,RUGI31F4HDHOV,AGGBXJFPXZVOJMMB6MMQOPLCJWGA,One of the best type c cable,Good
