product_id,product_name,category_1,category_2,category_3,category_4,category_5,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,img_link,product_link
B08H5L8V1L,"Synqe USB Type C Fast Charging Cable 2M Charger Cord Data Cable Compatible with Samsung Galaxy M51,Galaxy M31S, S10e S10 S9 S20 Plus, Note10 9 8,M40 A50 A70, Redmi Note 9, Moto G7, Poco F1 (2M, Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,379.0,1099.0,0.66,4.3,3049.0,"NYLON BRAIDED, EXTREME DURABILITY: with a tested 20000+ bend lifespan, Synqe USBc charging cable with heavy duty braided and strong metal connections is far more durable|12-months warranty. Please feel free to reach us incase of any issue with the product. (10am - 7pm Working days)|WIDE COMPATIBILITY: Synqe USB type-C charging cords with fast charge for Samsung Galaxy S20 S20+ S20 Ultra S10e S10 Lite S10 S10+ S8 S8+ S9 S9+ Note 8 Note 9 Note 10, Samsung A8 A9 2018 M20 M21 M30 M31 M30s A20e A30 A40 A50 A70 A51 A71 A80 A90, Moto G8 G8+ G8 Power G8 Power Lite/ G7 G7 Plus G7 Power/G7 Play/G6/G6 plus, Sony Xperia XZ/XZ2 Premium L3 L4, HTC 10 U11+,Xiaomi and other USB type C devices|MULTI-LENGTH, 1M /2M : We supply extra long USB type C charger cables. Much longer than your original cable.You can get the quick charging while lying on bed, sofa, car backseat or outdoor|The QC3.0 FAST CHARGING and DATA SYNC: This 1meter/3ft USB-C cable support QC3.0 Fast Charging and Data Syncing, max current 3.0A and transfer speed up to 480Mbps. Built-in 56K pull-up resistor and strong metal connections provide outstandingly reliable conductivity and stability. .(NOTE: Doesnot support Huawei Super Charge.)",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51L+sZTCgzL._SY300_SX300_.jpg,https://www.amazon.in/Synqe-Charging-Charger-Samsung-Galaxy/dp/B08H5L8V1L/ref=sr_1_476?qid=1672909147&s=electronics&sr=1-476
B09HCH3JZG,"Bestor ® 8K Hdmi 2.1 Cable 48Gbps 9.80Ft/Ultra High Speed Hdmi Braided Cord For Roku Tv/Ps5/Hdtv/Blu-Ray Projector, Laptop, Television, Personal Computer, Xbox, Ps4, Ps5, Ps4 Pro (1 M, Grey)",Electronics,"HomeTheater,TV&Video",Accessories,Cables,HDMICables,699.0,1899.0,0.63,4.4,390.0,"?Top Technology----8K@60HZ HDMI Cable? This 8K HDMI Cable uses the most cutting-edge technology, is compatible with 8K@60HZ and 4K@120HZ, clearly displays every particle, and accurately processes every signal source. With 8K HDMI's unique dynamic HDR and 12 Bit color processing technology, each scene of the video is every frame, with more ideal depth, brightness, detail, contrast and wider color gamut.|?Upgrade Revolution----HDMI 2.1? 8K HDMI Cable conforms to the standard HDMI 2.1 version. Compared with HDMI 2.0, its transmission speed has a qualitative leap, from 18Gbps to 48Gbps (6GB/s) directly, and there will no longer be stuck or dropped frames when watching video from now on. Support eARC, can achieve more advanced audio signal control capabilities. It is also backward compatible with HDMI 2.0b/2.0a/1.4/1.3/1.2/1.1 versions|?HDMI Cable For Game Enthusiasts? This HDMI Cable is not limited to 4K@60HZ, it can break through 4K and achieve 8K ultra-high image quality. It can also achieve a super smooth picture of 4K@120HZ. Its latest game mode supports variable refresh rate, maximizes the value of the graphics card and CPU, and is more accurate in the processing of rendered images. When the scene is switched, the refresh rate will change accordingly to obtain a smoother and more detailed picture.|?Reinforced classic high-quality materials? This 8K HDMI Cable uses Bestor most popular classic style, with a new smart chip, making it reach an unprecedented height. The strength of the aluminum alloy shell and the tail's anti-bending design has been upgraded to make it more durable. The plug part is still made of 24K gold-plated material, which accurately transmits signals. The military grade tensile nylon material also greatly extends its life.|?Wide Application?The 8K HDMI 2.1 cable is compatible with LG TV, QLED TV, Roku, Sony 8K UHD TV, PS5, PS4, Xbox Series X, Xbox One,Tivo, Vizio, Laptop, PC, RTX 3080, Projector,etc. 12-month product replacement warranty",https://m.media-amazon.com/images/I/4175g2Idd9L._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/BESTOR%C2%AE-48Gbps-9-80FT-Braided-Cord-4K/dp/B09HCH3JZG/ref=sr_1_478?qid=1672909147&s=electronics&sr=1-478
B09SB6SJB4,"Amazon Brand - Solimo Fast Charging Braided Type C Data Cable Seam, Suitable For All Supported Mobile Phones (1 Meter, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,129.0,599.0,0.78,4.1,265.0,1 meter long braided Type C data cable with 2-in-1 feature|Supports high transfer speed of up to 480Mbps|Supports high charging up to 30W|Solid wire core with aluminum housing for safe and reliable charging|Works with all USB Type-C devices|Recommended to use with the original charger/adapter for maximum efficiency|6 Months Limited Warranty,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/311Rq7jXvgL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Amazon-Brand-Charging-Suitable-Supported/dp/B09SB6SJB4/ref=sr_1_480?qid=1672909147&s=electronics&sr=1-480
B08NW8GHCJ,"Synqe USB C to USB C 60W Nylon Braided Fast Charging Type C to Type C Cable Compatible with Samsung Galaxy Note 20/Ultra, S20 S22 S21 S20 FE A73 A53 A33 (2M, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,389.0,999.0,0.61,4.3,838.0,"?NOTE before purchase?:This is a USB-C to USB-C cable, which means it has the same USB C plug on both ends, please be aware that this is not a USB-C to USB-A cable. Besides, you may need a USB C wall charger to charge your device.|?NYLON BRAIDED, EXTREME DURABILITY?: with a tested 20000+ bend lifespan, Synqe USB C charging cable with heavy duty braided and strong metal connections is far more durable|?3A Rapid Charging? ? Built-in smart chip, which makes this USB-C to USB-C PD cable strong enough to support max 3A current 65W power through, as well as support fast charging for more phone,like Pixel 2 XL,Samsung Galaxy Note 10,Nexus 5X/6P and more Type-C devices. You need a USB C wall charger to charge your device and we recommend using the original wall charger.|?60W High Speed Charging?: Output power up to 20V 3A, which is ensured by high-speed safe charging, and the USB 2.0 supports data transfer speed can reach 40~60MB/S (480Mbps). NOTE: This product DO NOT support video output and monitor connection.|?12-months warranty?: 12 months warranty and friendly customer services, ensures the long-time enjoyment of your purchase. If you meet any question or problem, please don't hesitate to connect with us.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41TBdmDqSjL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Charging-Braided-Compatible-Samsung-Galaxy/dp/B08NW8GHCJ/ref=sr_1_481?qid=1672909149&s=electronics&sr=1-481
B08G1RW2Q3,"EYNK Extra Long Micro USB Fast Charging USB Cable | Micro USB Data Cable | Quick Fast Charging Cable | Charger Sync Cable | High Speed Transfer Android Smartphones V8 Cable (2.4 Amp, 3m,) (White)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,299.0,799.0,0.63,4.0,151.0,"Micro-USB to USB Cable: Simply plug it in to rapidly charge and sync all devices with a Micro- USB port simultaneously|COMPATIBLE WITH: Most Android and Windows phones, tablets and many other devices including Samsung galaxy s7 s6 s5 / HTC / Motorola / Nokia / LG / Sony / OnePlus / Blackberry / PS4 / Kindle / Xbox / PS Vita / GPS devices / battery packs / bluetooth speakers / wireless keyboards / cameras / camcorders / games consoles / hard drives / e-readers / printers|Supports up to 480 mbps data transmission speed|Made in India -01 Pcs Fast Sync & Charge Cables (2.1 Amps, 3 Mtr)",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31WPRa-K7GL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/EYNK-Charging-Charger-Transfer-Smartphones/dp/B08G1RW2Q3/ref=sr_1_483?qid=1672909149&s=electronics&sr=1-483
B07VJ9ZTXS,Aine HDMI Male to VGA Female Video Converter Adapter Cable (Black),Electronics,"HomeTheater,TV&Video",Accessories,Cables,HDMICables,299.0,599.0,0.5,4.0,171.0,"The compact-made portable HDMI to VGA adapter connects a computer, desktop, laptop, or other devices with HDMI port to a monitor, projector, HDTV, or other devices with VGA port|Built-in advanced Certified AG6200 IC chip converts HDMI digital signal to VGA analogue signal It is NOT a bi-directional converter and cannot transmit signals from VGA to HDMI|The HDMI male to VGA female converter supports resolutions up to 1920x1080 60Hz (1080p Full HD) including 720p, 1600x1200, 1280x1024 for high definition monitors or projectors Gold plated HDMI connector resists corrosion and abrasion and improve the signal transmission performance Moulded strain relief increases cable durability|The HDMI-VGA adapter is compatible with computer, PC, desktop, laptop, ultrabook, notebook, Chromebook, Raspberry Pi, Intel Nuc, Roku, PS3, Xbox One, Xbox 360, U, Set Top Box, TV BOX, or other devices with HDMI port NOT compatible with Blu-ray player and devices with low-power HDMI ports such as SONY PS4, Apple MacBook Pro with Retina Display, Mac mini, and Apple TV",https://m.media-amazon.com/images/I/41dwFttHxpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Female-Converter-Adapter-Projectors-Devices/dp/B07VJ9ZTXS/ref=sr_1_487?qid=1672909149&s=electronics&sr=1-487
B00GGGOYEU,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,299.0,699.0,0.57,3.9,1454.0,"Make plug-and-play connections with mobile phones, MP3 players, digital cameras and PDAs, External Hard Drives Ideal for transferring your pictures from your digital camera to your PC|Connect a peripheral with a 5-Pin Mini-USB port to an USB Hub or USB port on PC|Compatible with USB 1.0, 1.1 and 2.0.|PC compatible. 1 Year Warranty",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41Wb7LHAeLL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Storite-USB-2-0-Mini-External/dp/B00GGGOYEU/ref=sr_1_489?qid=1672909149&s=electronics&sr=1-489
B08V9C4B1J,"Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z Fold3 5G, Z Flip3 5G, S22 5G, S22 Ultra, S21, S20, S20FE, A52, A73, A53 (0.25M, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,349.0,999.0,0.65,4.3,838.0,"?NOTE before purchase?:This is a USB-C to USB-C cable, which means it has the same USB C plug on both ends, please be aware that this is not a USB-C to USB-A cable. Besides, you may need a USB C wall charger to charge your device.|?NYLON BRAIDED, SMALL SIZE?: With a tested 20000+ bend lifespan, Synqe USB C charging cable with heavy duty braided and strong metal connections is far more durable. Short size makes it comfortable to use with Power Banks and Android Auto.|?3A/60W Rapid Charging??Built-in smart chip, which makes this Type C to Type C PD cable strong enough to support max 3A current 60W power throughput, as well as support fast charging for more phone and power banks likeSamsung Galaxy Note 10 S20 Ultra S21,Realme Power Bank and more Type C devices. You need a USB C wall charger / Power Bank to charge your device and we recommend using the original wall charger.|?60W High Speed Charging?: Output power up to 20V 3A, which is ensured by high-speed safe charging, and the USB 2.0 supports data transfer speed can reach 40~60MB/S (480Mbps). NOTE: This product DO NOT support video output and monitor connection.|?12-months warranty?: 12 months warranty and friendly customer services, ensures the long-time enjoyment of your purchase. If you meet any question or problem, please don't hesitate to connect with us.",https://m.media-amazon.com/images/I/31FmMK7a9PL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Synqe-Braided-Charging-Compatible-Samsung/dp/B08V9C4B1J/ref=sr_1_495?qid=1672909149&s=electronics&sr=1-495
B086JTMRYL,"ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with Type-C Chargers, Black",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,1519.0,1899.0,0.2,4.4,19763.0,"MFi Certified: this USB-C to Lightning cable is certified MFM (Made for iPhone) by Apple to ensure safe, reliable, and fast charging and syncing|PD Fast Charging: charge your iPhone 13 up to 50% in 30 minutes when used with USB-C PD charger; fast charging compatible with iPhone 14/14 Pro/14 Pro Max/14 Plus, iPhone 13/12/11/X/8 series, iPhone SE (2020), iPad 8/Pro 12.9"" (1st and 2nd Gen)/Pro 10.5""|Stable File Transfer: connect your Lightning-enabled iPhone, iPad, or iPod to your USB-C ready Mac, iMac, or iPad Pro and transfer files rat blisteringly fast speeds without worrying about the dreaded Accessory may not be supported alert|Built to Last: the durable braided nylon casing ensures fewer tangles and more tensile strength than Apples official cables; aluminum cased plug heads ensure your cable wont get damaged when plugging in and out|Compatibility: this USB-C to Lighting iPhone cable supports fast charging for iPhone 14/13/12/11/X/8/7/6 series, iPhone SE 3/2, iPad Pro 12.9 (1st and 2nd Gen), iPad 8th Gen, iPad Pro 10.5""; 18W or above USB-C PD adapter required",https://m.media-amazon.com/images/I/41I2mS67DyL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/ESR-Lightning-MFi-Certified-Delivery-Charging/dp/B086JTMRYL/ref=sr_1_498?qid=1672909149&s=electronics&sr=1-498
B00OFM6PEO,"Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard, Mouse, Flash Drive, Hard Drive, Printer and More- 1.5M - Blue",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,299.0,799.0,0.63,4.3,1902.0,"Length: 150cm-1.5M. Higher transfer rates up to 5 Gbps|Full-duplex data transmission support for new transfer types in the future|Increased device current draw to better provide power for High power demand devices|Features shielding that provides protection against noise from electromagnetic and radio-frequency signals, keeping your signal clear with less loss of bandwidth for higher performance|USB 3.0 uses less power, but has increased power output - up to 4.8 Gbit/s. Compared with the USB 2.0 transmission speed, USB 3.0 is 10 times faster|PS: This cable does not work with camera. Please contact us before purchasing.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51R1cOolXRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Storite%C2%AE-150cm-Female-Extension-Printers/dp/B00OFM6PEO/ref=sr_1_500?qid=1672909149&s=electronics&sr=1-500
B08HV83HL3,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks,2049.0,2199.0,0.07,4.3,178912.0,"20000mAh Lithium Polymer battery|18W Fast Charging|Triple port output|Dual input port (Micro-USB/USB-C, Charging Time : 6.9 hours|Power Delivery|Advanced 12 Layer chip protection|Smart power management|6 months domestic warranty",https://m.media-amazon.com/images/I/31grUs8OpvL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/20000mAh-Sandstone-Triple-Charging-Delivery/dp/B08HV83HL3/ref=sr_1_6?qid=1672895748&s=electronics&sr=1-6
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,AutomobileChargers,349.0,1299.0,0.73,4.0,14282.0,"PTron bullet pro is a 36w charging power car charger passed the rigorous test by USB compliance standard and it's fast and safe to provides you the best possible quick charging performance|Qualcomm quick charge 3.0 technology charges QC3.0 enabled smartphones up to 80 percent faster, up to 4X faster than standard chargers via USB C or micro USB cable (cables are not included)|You can charge 3 devices simultaneously, it features 2 USB ports, 1 type C port, and 36w device output which is more than enough to charge smartphones or tablets at the same time|With a built-in USB Type-C port with Power Delivery (PD), charge all USB-C compatible devices at full speed from this travel-ready car outlet adapter.|It's built-in smart IC chip, ensures complete protection for you and your devices, including over-heating, over-current, high-temperature protection and short-circuit protection|It is compact, lightweight, well build quality and can be easily carried in a pocket, purse or suitcase|Extensive compatibility with USB-C and USB-powered devices including phones, tablets, dash cams, etc",https://m.media-amazon.com/images/I/41LZP1CmYRL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/PTron-Bullet-Pro-Lightweight-Smartphones/dp/B07WG8PDCW/ref=sr_1_20?qid=1672895748&s=electronics&sr=1-20
B08MC57J31,"MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro with 22.5 Watt Fast Charging, Dual Input Ports(Micro-USB and Type C), Triple Output Ports, (Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks,1499.0,2499.0,0.4,4.3,15970.0,22.5W Ultra Fast Charging|Super light-weight and Pocket sized|Power delivery 3.0|Triple output port|Charging time - 6 hours,https://m.media-amazon.com/images/I/41J2W8DASzS._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Pocket-10000mAh-Triple-Charging-Delivery/dp/B08MC57J31/ref=sr_1_24?qid=1672895748&s=electronics&sr=1-24
B08HVL8QN3,"Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i with 18W Fast Charging (Midnight Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks,1149.0,2199.0,0.48,4.3,178912.0,Warranty : 6 months domestic warranty|Warranty : 6 months domestic warranty|It can be a gift option|Best-in class specs,https://m.media-amazon.com/images/I/21luyw7JrrL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/10000mAH-Li-Polymer-Power-Charging-Midnight/dp/B08HVL8QN3/ref=sr_1_25?qid=1672895755&s=electronics&sr=1-25
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",Electronics,Mobiles&Accessories,MobileAccessories,AutomobileAccessories,Cradles,349.0,999.0,0.65,3.9,46399.0,"PRODUCT FEATURES : ELV Easy one touch mounting system locks and releases the device with just a push of a finger, Two step locking lever provides additional mounting support for multiple surfaces.|EASY ACCESS : Redesigned bottom foot ensures access to all your device ports.|SUPER POWER GRIP IN BOTTOM : Super sticky gel pad sticks securely to most surfaces (including textured surfaces),Yet is still removable.|360 DEGREE ROTATION : Fully adjuestable with 360 degree rotation for quick portrait and landscape views, TELESCOPIC ARM New telescopic arm adds 2 inches to allow for closer device viewing.",https://m.media-amazon.com/images/I/41ZK4aM4zgL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Adjustable-Holder-Universal-Windshield-Smartphones/dp/B0746JGVDS/ref=sr_1_26?qid=1672895755&s=electronics&sr=1-26
B08VFF6JQ8,Samsung 25W USB Travel Adapter for Cellular Phones - White,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,1219.0,1699.0,0.28,4.4,8891.0,"Charging Cable Not Included. Compatible With All Standard Usb Type-C Cables Such As Usb-C To Usb-C, Usb-C To Lightning And Etc. For Optimum Results, Please Use With Authentic Samsung Cables Which Can Be Purchased Separately|Enjoy The Flexibility Enabled By Usb-C Compatible Cables. You Can Alternate The Types Of Cables To Charge A Variety Of Mobile Devices That You Own. Just Plug In A Cable ?? There'S No Need To Change The Adapter Plugged Into Your Wall Outlet|Enjoy The Flexibility Of The Usb Type-C; Super Fast Charging To Stay Ready|Give Your Mobile Devices The Powerful And Safe Charging Support They Deserve. This Wall Charger Provides Super Fast Charging With Usb-C Pd 3.0 Pps At Up To Max 25W For Capable Devices. So When You Do Run Low, It'S Not For Long|Included Components: Wall Charger, User Manual; Power Source Type: Corded Electric",https://m.media-amazon.com/images/I/21uXmiH98wL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Samsung-25W-Travel-Adapter/dp/B08VFF6JQ8/ref=sr_1_27_mod_primary_new?qid=1672895755&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-27
B07PFJ5W31,AGARO Blaze USB 3.0 to USB Type C OTG Adapter,Electronics,Mobiles&Accessories,MobileAccessories,Cables&Adapters,OTGAdapters,139.0,495.0,0.72,4.3,14185.0,Multipurpose Functions|High Speed USB 3.0|Charge and Sync on the go|Power Sharing Function|Metal Body,https://m.media-amazon.com/images/I/212redZnCCL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/AGARO-Type-C-USB-Female-Adapter/dp/B07PFJ5W31/ref=sr_1_43?qid=1672895755&s=electronics&sr=1-43
B09FFK1PQG,"Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,AutomobileChargers,873.0,1699.0,0.49,4.4,1680.0,"Ultra Charging Protection Protects From Short Circuit, Over-Temperature Over-Voltage, Over-Current|Input-Dc12-24V Pd Output Dc 5V/3A, 9V/2.2A,12V/1.66A Qc 3.0 Output-3.6-6.5V/3A, 6.5-9V/2A, 9-12V/1.5A|Pd & Qc3.0 Port Can Charge Two Devices Parallely|Universal Compatible Devices:Smartphones Tablets, Smartwatches, Power Bank|Smart Ic Auto Detects Connected Device And Charge As Needed",https://m.media-amazon.com/images/I/31dYcDtt38L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/DURACELL-Charger-Qualcomm-Certified-Charge/dp/B09FFK1PQG/ref=sr_1_51?qid=1672895762&s=electronics&sr=1-51
B08ZN4B121,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,Mobiles&Accessories,MobileAccessories,Photo&VideoAccessories,Tripods,539.0,1599.0,0.66,3.8,14648.0,Ultra Light Selfie Stick can be used to Take selfies or capture your favourate videos. This multifunction tripod with selfie stick weighs only 113 Grams.. Rubber Grip : No|This is a Bluetooth Enabled selfie Stick for Mobile Phone. Just click the wireless remote to capture the photo|Use this Selfie Stand to Watch your favorite videos or conduct Online Meetings|This Selfie Sticks for All phone is compatible with all smartphones of 4 Inches to 6.5 Inches dimensions.|Bluetooth Selfie Stick is provided with a tiny wireless remote that can be connected to your phone and can be used up to about 15 Ft|WeCool Mobile Selfie Stick is compact and foldable. It can be Extended up to 60 Cms long|Selfie Stand for Mobile Phone can be Rotated to 360 degree + 220 Degree Angular Adjustment,https://m.media-amazon.com/images/I/41m7DLY3yGL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/WeCool-Bluetooth-Extendable-Multifunctional-Compatible/dp/B08ZN4B121/ref=sr_1_53?qid=1672895762&s=electronics&sr=1-53
B08VF8V79P,"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,1075.0,1699.0,0.37,4.4,7462.0,"Charging Cable Not Included. Compatible With All Standard Usb Type-C Cables Such As Usb-C To Usb-C, Usb-C To Lightning And Etc. For Optimum Results, Please Use With Authentic Samsung Cables Which Can Be Purchased Separately;Enjoy The Flexibility Enabled By Usb-C Compatible Cables. You Can Alternate The Types Of Cables To Charge A Variety Of Mobile Devices That You Own. Just Plug In A Cable ?? There'S No Need To Change The Adapter Plugged Into Your Wall Outlet|Enjoy The Flexibility Of The Usb Type-C;Super Fast Charging To Stay Ready|Give Your Mobile Devices The Powerful And Safe Charging Support They Deserve. This Wall Charger Provides Super Fast Charging With Usb-C Pd 3.0 Pps At Up To Max 25W For Capable Devices. So When You Do Run Low, It'S Not For Long;0|0;0; 0|Power Source Type: Corded Electric",https://m.media-amazon.com/images/I/21x1gw1geuL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/Samsung-EP-TA800NBEGIN-25W-Travel-Adapter/dp/B08VF8V79P/ref=sr_1_57?qid=1672895762&s=electronics&sr=1-57
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,Mobiles&Accessories,MobileAccessories,Photo&VideoAccessories,SelfieSticks,399.0,1999.0,0.8,4.0,3382.0,This is a Bluetooth Enabled selfie Stick for Mobile Phone. Just click the wireless remote to capture the photo|Bluetooth Selfie Stick is provided with a tiny wireless remote that can be connected to your phone and can be used up to about 15 Ft|Ultra Light Selfie Stick can be used to Take selfies or capture your favourate videos. This multifunction tripod with selfie stick weighs only 113 Grams.. Rubber Grip : No|Tygot Mobile Selfie Stick is compact and foldable. It can be Extended up to 60 Cms long|Selfie Stand for Mobile Phone can be Rotated to 360 degree + 220 Degree Angular Adjustment,https://m.media-amazon.com/images/I/41MmsYTi06L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Tygot-Bluetooth-Extendable-Multifunctional-Compatible/dp/B094YFFSMY/ref=sr_1_65?qid=1672895762&s=electronics&sr=1-65
B08VS3YLRK,"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/Plus, iPad Pro/Air/Mini, Galaxy 10/9/8 (Adapter Only) White",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,529.0,1499.0,0.65,4.1,8599.0,"[20W HIGH-SPEED CHARGING] : The Adapto 20 is a Type-C Fast Charger, designed to charge your iPhone up to 59% in just 30 minutes!|[3X FASTER] : Fast, durable, and dependable, the adaptor is designed to charge your iOS devices 3X faster than regular chargers. The PD adaptor is best-suited with cables for Type C to Type C, and Type C to Lightning charging and connectivity. (suitable for iOS). For best results, we recommend the Portronics PD Cable..|[WIDELY COMPATIBLE] : Compatible with all PD and QC compatible devices, including iPhone 12/12 mini/12 Pro/12 Pro Max, AirPods Pro, 11-inch/12.9-inch iPad Pro, iPad Air (third generation), iPad Mini (fifth generation), AirPods Pro, etc.|[DEPENDABLE] : The adaptors strong, ABS Plastic built makes it safe to use even in clumsy hands. This charger with a built-in protection can protect your equipment from excessive current, overheating and overcharging.",https://m.media-amazon.com/images/I/31wqydqbA9L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Portronics-Adapto-Adapter-Charger-Charging/dp/B08VS3YLRK/ref=sr_1_67?qid=1672895762&s=electronics&sr=1-67
B0993BB11X,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks,999.0,1599.0,0.38,4.0,7222.0,"Power-packed 10000mAh- Lithium Polymer 10000mAh capacity allows you to efficiently charge your devices multiple times. It can charge iPhone 12  2 times, OnePlus Nord - 1.5 times.|20W Fast Charging Output Powerful 20 Watts PD and QC output for boosted charging speed, so that you always stay ahead in the league. It carries an extensive capacity to charge your mobile 50% in as quickly as 30 minutes on average.|20W Fast Charging Input  The powerbank itself can get charged in 4 to 5 hours as it has Power Delivery Technology which supports 20W fast charging input via Type C port|Charge Multiple Devices  With 1 USB port and 1 Type C port for output, it can charge 2 devices at the same time.|Sleek and Stylish- Supremely modish and handy design makes it a style statement while its compact body makes it extremely travel-friendly at the same time.",https://m.media-amazon.com/images/I/21e5ZrIutKS._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Ambrane-Multi-Layer-Protection-Li-Polymer-Stylo-10k/dp/B0993BB11X/ref=sr_1_82?qid=1672895770&s=electronics&sr=1-82
